CandidateRecordID,DiscoveryYear,SourceID,SourceDependenceGroup,SourceRecordID,SourceURL,SourcePublishedAt,FirstPublicSignalAt,EventStart,EventEnd,CanonicalEventDate,ActorClaim,AttackMethod,LocationText,CountryScope,Region,Latitude,Longitude,TargetName,TargetID,NodeID,ProvisionalTargetGroupID,TargetClass,Sector,CriticalityStatus,PhysicalAttackStatus,OperationalDisruptionStatus,DisruptionStart,DisruptionDurationHours,IndependentConfirmationStatus,ConfirmationSourceID,InclusionStatus,ExclusionReason,SplitStatus,ParentCandidateRecordID,RelatedEventID,DedupeKeyDate,DedupeKeyLocation,DedupeKeyTarget,DedupeKeyNode,DedupeClusterID,DedupeDecision,CanonicalCandidateRecordID,ConflictStatus,OutcomeRelevantUnresolved,ReviewStatus,ReviewedAt,Reviewer,EvidenceQuoteOrNote,EvidenceArchivePath,CandidateCensusComplete
R25C-0071,2025,REUTERS,DG_REUTERS,R25R-0071,,2025-10-30,2025-10-30,2025-10-30,2025-10-30,2025-10-30,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Budyonnovsk gas processing plant,RUSSIA_PROPER,,,,Budyonnovsk gas processing plant,TGT_RU_BUDYONNOVSK_GAS_PROCESSING_PLANT,NODE_RU_BUDYONNOVSK_GAS_PROCESSING_PLANT,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-10-30,BUDYONNOVSK_GAS_PROCESSING_PLANT,BUDYONNOVSK_GAS_PROCESSING_PLANT,BUDYONNOVSK_GAS_PROCESSING_PLANT,CL_VIINA_96592_RU3,DUPLICATE_LINKED,VIINA-96592-RU3,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Ukrainian General Staff claim; overlaps VIINA 96592 but independent effect unresolved,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0072,2025,REUTERS,DG_REUTERS,R25R-0072,,2025-11-02,2025-11-02,2025-11-02,2025-11-02,2025-11-02,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Tuapse port/oil terminal infrastructure,RUSSIA_PROPER,,,,Tuapse port/oil terminal infrastructure,TGT_RU_TUAPSE_PORT_OIL_TERMINAL_INFRASTRUCTURE,NODE_RU_TUAPSE_PORT_OIL_TERMINAL_INFRASTRUCTURE,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-11-02,TUAPSE_PORT_OIL_TERMINAL_INFRASTRUCTURE,TUAPSE_PORT_OIL_TERMINAL_INFRASTRUCTURE,TUAPSE_PORT_OIL_TERMINAL_INFRASTRUCTURE,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Reuters reported port/oil infrastructure fire/damage after attack,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0073,2025,REUTERS,DG_REUTERS,R25R-0073,,2025-11-06,2025-11-06,2025-11-06,2025-11-06,2025-11-06,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Volgograd oil refinery,RUSSIA_PROPER,,,,Volgograd oil refinery,TGT_RU_VOLGOGRAD_OIL_REFINERY,NODE_RU_VOLGOGRAD_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-11-06,VOLGOGRAD_OIL_REFINERY,VOLGOGRAD_OIL_REFINERY,VOLGOGRAD_OIL_REFINERY,CL_VIINA_68147,DUPLICATE_LINKED,VIINA-68147,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Matches VIINA 68147 RU component same node/date,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0074,2025,REUTERS,DG_REUTERS,R25R-0074,,2025-11-11,2025-11-11,2025-11-11,2025-11-11,2025-11-11,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Saratov oil refinery,RUSSIA_PROPER,,,,Saratov oil refinery,TGT_RU_SARATOV_OIL_REFINERY,NODE_RU_SARATOV_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-11-11,SARATOV_OIL_REFINERY,SARATOV_OIL_REFINERY,SARATOV_OIL_REFINERY,CL_VIINA_399685_RU1,DUPLICATE_LINKED,VIINA-399685-RU1,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Same date as VIINA 399685 RU1 but Reuters target-level effect not independently established in reviewed source,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0075,2025,REUTERS,DG_REUTERS,R25R-0075,,2025-11-14,2025-11-14,2025-11-14,2025-11-14,2025-11-14,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Sheskharis oil terminal Novorossiysk,RUSSIA_PROPER,,,,Sheskharis oil terminal Novorossiysk,TGT_RU_SHESKHARIS_OIL_TERMINAL_NOVOROSSIYSK,NODE_RU_SHESKHARIS_OIL_TERMINAL_NOVOROSSIYSK,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,CONFIRMED,UNCERTAIN,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-11-14,SHESKHARIS_OIL_TERMINAL_NOVOROSSIYSK,SHESKHARIS_OIL_TERMINAL_NOVOROSSIYSK,SHESKHARIS_OIL_TERMINAL_NOVOROSSIYSK,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Two oil berths damaged and oil exports temporarily halted,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0076,2025,REUTERS,DG_REUTERS,R25R-0076,,2025-11-14,2025-11-14,2025-11-14,2025-11-14,2025-11-14,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Saratov oil refinery,RUSSIA_PROPER,,,,Saratov oil refinery,TGT_RU_SARATOV_OIL_REFINERY,NODE_RU_SARATOV_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-11-14,SARATOV_OIL_REFINERY,SARATOV_OIL_REFINERY,SARATOV_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Ukrainian General Staff claim reported by Reuters,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0077,2025,REUTERS,DG_REUTERS,R25R-0077,,2025-11-14,2025-11-14,2025-11-14,2025-11-14,2025-11-14,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Engels Kombinat Kristall fuel storage facility,RUSSIA_PROPER,,,,Engels Kombinat Kristall fuel storage facility,TGT_RU_ENGELS_KOMBINAT_KRISTALL_FUEL_STORAGE_FACILITY,NODE_RU_ENGELS_KOMBINAT_KRISTALL_FUEL_STORAGE_FACILITY,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,CLAIMED,NOT_ASSESSED,,,UNRESOLVED,,UNRESOLVED,,NOT_APPLICABLE,,,2025-11-14,ENGELS_KOMBINAT_KRISTALL_FUEL_STORAGE_FACILITY,ENGELS_KOMBINAT_KRISTALL_FUEL_STORAGE_FACILITY,ENGELS_KOMBINAT_KRISTALL_FUEL_STORAGE_FACILITY,,UNIQUE,,NONE,TRUE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,"Ukrainian General Staff claim reported by Reuters | Final status: target/node resolved, independent physical effect unresolved; OutcomeRelevantUnresolved=TRUE.",output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0078,2025,REUTERS,DG_REUTERS,R25R-0078,,2025-11-15,2025-11-15,2025-11-15,2025-11-15,2025-11-15,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Ryazan oil refinery,RUSSIA_PROPER,,,,Ryazan oil refinery,TGT_RU_RYAZAN_OIL_REFINERY,NODE_RU_RYAZAN_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,REUTERS_OR_INDEPENDENT_EFFECT_EVIDENCE,INCLUDE_RUSSIA_PROPER,,NOT_APPLICABLE,,,2025-11-15,RYAZAN_OIL_REFINERY,RYAZAN_OIL_REFINERY,RYAZAN_OIL_REFINERY,,UNIQUE,,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fresh attack with processing suspension reported,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0079,2025,REUTERS,DG_REUTERS,R25R-0079,,2025-11-16,2025-11-16,2025-11-16,2025-11-16,2025-11-16,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Novokuibyshevsk oil refinery,RUSSIA_PROPER,,,,Novokuibyshevsk oil refinery,TGT_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,NODE_RU_NOVOKUIBYSHEVSK_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,NOT_EVENT,NOT_ASSESSED,,,SINGLE_SOURCE,,EXCLUDE_NOT_EVENT,NO_CONFIRMED_QUALIFYING_PHYSICAL_TARGET_EFFECT,NOT_APPLICABLE,,,2025-11-16,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,NOVOKUIBYSHEVSK_OIL_REFINERY,,UNIQUE,,SOURCE_DATE_CONFLICT,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Fresh attack with processing suspension reported | Canonical date corrected from 2025-11-15 to 2025-11-16 in closure audit.,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0080,2025,REUTERS,DG_REUTERS,R25R-0080,,2025-11-23,2025-11-23,2025-11-23,2025-11-23,2025-11-23,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Shatura power plant,RUSSIA_PROPER,,,,Shatura power plant,TGT_RU_SHATURA_POWER_PLANT,NODE_RU_SHATURA_POWER_PLANT,,POWER_GENERATION_FACILITY,ENERGY_GRID_SUPPORT,UNCERTAIN,CONFIRMED,NOT_ASSESSED,,,CONFIRMED_INDEPENDENT,,UNRESOLVED,,NOT_APPLICABLE,,,2025-11-23,SHATURA_POWER_PLANT,SHATURA_POWER_PLANT,SHATURA_POWER_PLANT,,UNIQUE,,NONE,TRUE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Regional authorities reported fire after drone attack; strategic DEEP eligibility still requires explicit target-universe decision | Physical effect confirmed; DEEP target-universe eligibility unresolved.,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0081,2025,REUTERS,DG_REUTERS,R25R-0081,,2025-11-25,2025-11-25,2025-11-25,2025-11-25,2025-11-25,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Beriev TANTK aircraft repair plant,RUSSIA_PROPER,,,,Beriev TANTK aircraft repair plant,TGT_RU_BERIEV_TANTK_AIRCRAFT_REPAIR_PLANT,NODE_RU_BERIEV_TANTK_AIRCRAFT_REPAIR_PLANT,,DEFENSE_INDUSTRIAL_FACILITY,DEFENSE_INDUSTRY,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-11-25,BERIEV_TANTK_AIRCRAFT_REPAIR_PLANT,BERIEV_TANTK_AIRCRAFT_REPAIR_PLANT,BERIEV_TANTK_AIRCRAFT_REPAIR_PLANT,CL_VIINA_95110_RU1,DUPLICATE_LINKED,VIINA-95110-RU1,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Matches VIINA 95110 RU1 but Reuters reviewed evidence remains claim-based for target effect,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0082,2025,REUTERS,DG_REUTERS,R25R-0082,,2025-11-25,2025-11-25,2025-11-25,2025-11-25,2025-11-25,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Atlant Aero Molniya UAV plant,RUSSIA_PROPER,,,,Atlant Aero Molniya UAV plant,TGT_RU_ATLANT_AERO_MOLNIYA_UAV_PLANT,NODE_RU_ATLANT_AERO_MOLNIYA_UAV_PLANT,,DEFENSE_INDUSTRIAL_FACILITY,DEFENSE_INDUSTRY,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-11-25,ATLANT_AERO_MOLNIYA_UAV_PLANT,ATLANT_AERO_MOLNIYA_UAV_PLANT,ATLANT_AERO_MOLNIYA_UAV_PLANT,CL_VIINA_95110_RU2,DUPLICATE_LINKED,VIINA-95110-RU2,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Matches VIINA 95110 RU2 but Reuters reviewed evidence remains claim-based for target effect,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0083,2025,REUTERS,DG_REUTERS,R25R-0083,,2025-11-25,2025-11-25,2025-11-25,2025-11-25,2025-11-25,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Sheskharis oil terminal,RUSSIA_PROPER,,,,Sheskharis oil terminal,TGT_RU_SHESKHARIS_OIL_TERMINAL,NODE_RU_SHESKHARIS_OIL_TERMINAL,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-11-25,SHESKHARIS_OIL_TERMINAL,SHESKHARIS_OIL_TERMINAL,SHESKHARIS_OIL_TERMINAL,CL_VIINA_95110_RU3,DUPLICATE_LINKED,VIINA-95110-RU3,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Matches VIINA 95110 RU3 but Reuters target-level independent effect for this repeat requires reconciliation,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0084,2025,REUTERS,DG_REUTERS,R25R-0084,,2025-11-25,2025-11-25,2025-11-25,2025-11-25,2025-11-25,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Tuapse oil refinery,RUSSIA_PROPER,,,,Tuapse oil refinery,TGT_RU_TUAPSE_OIL_REFINERY,NODE_RU_TUAPSE_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-11-25,TUAPSE_OIL_REFINERY,TUAPSE_OIL_REFINERY,TUAPSE_OIL_REFINERY,CL_VIINA_95110_RU4,DUPLICATE_LINKED,VIINA-95110-RU4,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Matches VIINA 95110 RU4 but independent effect detail incomplete,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0085,2025,REUTERS,DG_REUTERS,R25R-0085,,2025-11-29,2025-11-29,2025-11-29,2025-11-29,2025-11-29,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Afipsky oil refinery,RUSSIA_PROPER,,,,Afipsky oil refinery,TGT_RU_AFIPSKY_OIL_REFINERY,NODE_RU_AFIPSKY_OIL_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-11-29,AFIPSKY_OIL_REFINERY,AFIPSKY_OIL_REFINERY,AFIPSKY_OIL_REFINERY,CL_VIINA_20251129_AFIPSKY,DUPLICATE_LINKED,VIINA-20251129-AFIPSKY,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Regional authorities and Reuters reported fire/equipment damage,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0086,2025,REUTERS,DG_REUTERS,R25R-0086,,2025-11-29,2025-11-29,2025-11-29,2025-11-29,2025-11-29,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,CPC Black Sea terminal SPM-2,RUSSIA_PROPER,,,,CPC Black Sea terminal SPM-2,TGT_RU_CPC_BLACK_SEA_TERMINAL_SPM_2,NODE_RU_CPC_BLACK_SEA_TERMINAL_SPM_2,,STORAGE_EXPORT_NODE,FUEL_STORAGE_TERMINAL,NOT_ASSESSED,CONFIRMED,UNCERTAIN,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-11-29,CPC_BLACK_SEA_TERMINAL_SPM_2,CPC_BLACK_SEA_TERMINAL_SPM_2,CPC_BLACK_SEA_TERMINAL_SPM_2,CL_VIINA_20251129_CPC_SPM2,DUPLICATE_LINKED,VIINA-20251129-CPC-SPM2,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,SPM-2 severely damaged and unusable; loading stopped,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0087,2025,REUTERS,DG_REUTERS,R25R-0087,,2025-11-30,2025-11-30,2025-11-30,2025-11-30,2025-11-30,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Slavyansk-EKO refinery,RUSSIA_PROPER,,,,Slavyansk-EKO refinery,TGT_RU_SLAVYANSK_EKO_REFINERY,NODE_RU_SLAVYANSK_EKO_REFINERY,,PROCESSING_FACILITY,REFINING_PETROCHEM_GAS,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-11-30,SLAVYANSK_EKO_REFINERY,SLAVYANSK_EKO_REFINERY,SLAVYANSK_EKO_REFINERY,CL_VIINA_350258_RU1,DUPLICATE_LINKED,VIINA-350258-RU1,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,VIINA contains this event; Reuters direct target-level confirmation not found in completed search,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0088,2025,REUTERS,DG_REUTERS,R25R-0088,,2025-11-30,2025-11-30,2025-11-30,2025-11-30,2025-11-30,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Gukovo district heating boiler,RUSSIA_PROPER,,,,Gukovo district heating boiler,TGT_RU_GUKOVO_DISTRICT_HEATING_BOILER,NODE_RU_GUKOVO_DISTRICT_HEATING_BOILER,,GRID_SUPPORT_INFRASTRUCTURE,ENERGY_GRID_SUPPORT,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-11-30,GUKOVO_DISTRICT_HEATING_BOILER,GUKOVO_DISTRICT_HEATING_BOILER,GUKOVO_DISTRICT_HEATING_BOILER,CL_VIINA_350258_RU2,DUPLICATE_LINKED,VIINA-350258-RU2,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,VIINA contains this component; Reuters direct target-level confirmation not found,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
R25C-0089,2025,REUTERS,DG_REUTERS,R25R-0089,,2025-11-30,2025-11-30,2025-11-30,2025-11-30,2025-11-30,UKRAINE,DRONE_OR_MISSILE_UNRESOLVED,Unidentified industrial enterprise Novoshakhtinsk,RUSSIA_PROPER,,,,Unidentified industrial enterprise Novoshakhtinsk,,,PTG_R25R-0089,LOGISTICS_OTHER_INFRASTRUCTURE,LOGISTICS_OTHER,NOT_ASSESSED,CONFIRMED,NOT_ASSESSED,,,DEPENDENT_CONFIRMATION,,DUPLICATE,DUPLICATE_OF_VIINA_CANONICAL,NOT_APPLICABLE,,,2025-11-30,UNIDENTIFIED_INDUSTRIAL_ENTERPRISE_NOVOSHAKHTINSK,,,CL_VIINA_350258_RU3,DUPLICATE_LINKED,VIINA-350258-RU3,NONE,FALSE,COMPLETE,2026-08-19,ChatGPT_DEEP_CLOSURE_REVIEW,Same unresolved VIINA residual; no Reuters facility identification found,output/REUTERS_2025_VIINA_RECONCILIATION_V1.csv|output/REUTERS_2025_PROVISIONAL_20_RESOLUTION_V1.csv|output/REUTERS_2025_OPEN8_RESOLUTION_V1.csv|output/REUTERS_2025_FINAL_DISPOSITION_9_V1.csv|output/REUTERS_2025_PROVENANCE_LINKAGE_5_V1.csv,FALSE
