event_id_1pd,date,n_reports_viina,raw_reports_matching,event_ids_matching,sources_matching,source_urls,geonameid,asciiname,ADM1_NAME,ADM2_NAME,longitude,latitude,GEO_PRECISION,raw_geonameids,raw_places,raw_ADM1,raw_ADM2,a_ukr_init_field,a_ukr_init,a_ukr_field,a_ukr,a_rus_init_field,a_rus_init,a_rus_field,a_rus,t_mil_field,t_mil,t_uav_field,t_uav,t_airstrike_field,t_airstrike,t_artillery_field,t_artillery,t_property_field,t_property,t_raid_field,t_raid,target_class_auto,matched_target_terms,matched_attack_terms,representative_text,ukrainian_initiator_gate,russia_location_gate,russia_location_method,nearest_ru_distance_km,nearest_ru_geonameid,nearest_ru_name,study_period_gate,manual_review_required,candidate_status,ReviewDecisionAuto,DecisionReason,EventGate,EventGateReason,LocationEvidence,TextGeoConflict,SplitRequired,RelatedEventID,DecisionConfidence,PriorityGroup,ManualDecisionRequired
373736,20250910,1,1,2521538,liveuamap,https://t.me/operativnoZSU/191221,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,ADM3,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,PIPELINE_PUMPING,нафтопров,Дрон|атак,Дрони атакували нафтоперекачувальну станцію нафтопроводу Дружба в Найтоповичах Брянської області,TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,PASS,FRESH_ATTACK_WORDING,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
271096,20251003,1,1,2523380,liveuamap,https://t.me/exilenova_plus/12761,709717,Donetsk,Donets'k,Donets'ka,37.78748,48.00343,ADM1,709717,Donetsk,Donets'k,Donets'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,AMMUNITION_ARSENAL,складу боєприпас,безпілот|вибух|удар,У Донецьку повідомляється про вибухи внаслідок удару безпілотника по складу боєприпасів,TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
271097,20251004,1,1,2523511,liveuamap,https://t.me/exilenova_plus/12761,709717,Donetsk,Donets'k,Donets'ka,37.78748,48.00343,ADM1,709717,Donetsk,Donets'k,Donets'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,AMMUNITION_ARSENAL,складу боєприпас,безпілот|вибух|удар,У Донецьку повідомляється про вибухи внаслідок удару безпілотника по складу боєприпасів,TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
155798,20260113,1,1,2793920,espreso,https://espreso.tv/viyna-z-rosiyeyu-droni-sbs-zanurili-mariupol-u-blekaut-ta-urazili-vorozhiy-sklad-boepripasiv-u-makiivtsi,701822,Mariupol,Donets'k,Mariupol's'ka,37.54144,47.0967,ADM3,701822,Mariupol,Donets'k,Mariupol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,AMMUNITION_ARSENAL,склад боєприпас,Дрон,"Дрони СБС занурили Маріуполь у """"блекаут"""" та уразили ворожий склад боєприпасів у Макіївці",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Mariupol,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,PASS,FRESH_ATTACK_WORDING,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
155799,20260113,1,1,2794174,liga,https://news.liga.net/politics/video/sily-bespilotnyh-sistem-udarili-po-podstantsii-v-mariupole-v-gorode-byl-blekaut-video,701822,Mariupol,Donets'k,Mariupol's'ka,37.54144,47.0967,ADM3,701822,Mariupol,Donets'k,Mariupol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,1,t_property_b,1,t_raid_b,0,ENERGY_GRID_SUPPORT,подстанц,беспилот|удар,"Силы беспилотных систем ударили по подстанции в Мариуполе, в городе был блэкаут: видео",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Mariupol,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
155803,20260117,1,1,2813203,liveuamap,https://t.me/supernova_plus/47447,701822,Mariupol,Donets'k,Mariupol's'ka,37.54144,47.0967,ADM3,701822,Mariupol,Donets'k,Mariupol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,0,ENERGY_GRID_SUPPORT,підстанц,Пожеж|дрон|удар,Пожежа на підстанції Азовська в Маріуполі сталася внаслідок удару дрона,TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Mariupol,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
299982,20260203,1,1,3412299,militarnyy,https://militarnyi.com/uk/news/sso-dronamy-urazyly-sklady-boyeprypasiv-rosiyan-u-zaporizkij-ta-donetskij-oblastyah/,709717,Donetsk,Donets'k,Donets'ka,37.80285,48.01588,ADM3,709717,Donetsk,Donets'k,Donets'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,AMMUNITION_ARSENAL,склади боєприпасів росіян у Запорізькій та Донецькій областях . Воїни ССО України уразили склади боєприпас,дрон|удар,"ССО дронами уразили склади боєприпасів росіян у Запорізькій та Донецькій областях . Воїни ССО України уразили склади боєприпасів російських окупантів у Запорізькій та Донецькій областях за допомогою дронів FP-2. Про це повідомили у Командуванні Сил спеціальних операцій. Окрім того, під удар потрапив особовий склад загарбник...",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,PASS,FRESH_ATTACK_WORDING,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
406025,20260213,1,1,2984717,unian,https://www.unian.ua/war/noviy-rekord-ukrajinski-droni-vdarili-po-npz-za-1750-km-vid-kordonu-bi-13284993.html,9114542,Novyi,Luhans'k,Krasnoluts'ka,38.59081,48.49995,ADM3,9114542,Novyi,Luhans'k,Krasnoluts'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,0,t_raid_b,0,REFINING_PETROCHEM_GAS,НПЗ,дрон,"Новий рекорд: українські дрони вдарили по НПЗ за 1750 км від кордону, - BI",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Novyi,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
299992,20260223,1,1,3412430,militarnyy,https://militarnyi.com/uk/news/ukrayinski-bpla-sbs-znyshhyly-dva-zrk-tor-ta-naftobazu-na-donbasi/,709717,Donetsk,Donets'k,Donets'ka,37.80285,48.01588,ADM3,709717,Donetsk,Donets'k,Donets'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,FUEL_STORAGE_TERMINAL,нафтобаз,атак|безпілот|знищ|ракет,"Українські БПЛА СБС знищили два ЗРК «Тор» та нафтобазу на Донбасі. Вночі 22 лютого підрозділи Сил безпілотних систем уразили два російські зенітні ракетні комплекси «Тор» на Донеччині і нафтобазу в Луганську. Один із комплексів виявили та атакували поблизу окупованого Донецька, повідомив командувач СБС у своєм...",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,PASS,FRESH_ATTACK_WORDING,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
403175,20260223,1,1,3041220,espreso,https://espreso.tv/viyna-z-rosiyeyu-nps-kaleykino-na-naftovomu-truboprovodi-druzhba-zaznala-nichnoi-ataki,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,ADM3,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,0,t_raid_b,0,PIPELINE_PUMPING,трубопровод,атак,"НПС """"Калейкіно"""" на нафтовому трубопроводі """"Дружба"""" зазнала нічної атаки",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
403180,20260224,1,1,3047736,liga,https://news.liga.net/politics/news/zelenskii-ne-vidit-smysla-vosstanavlivat-nefteprovod-druzhba-rf-atakuet-remontnye-brigady,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,ADM3,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,0,PIPELINE_PUMPING,нефтепровод,атак,"Зеленский не видит смысла восстанавливать нефтепровод """"Дружба"""": РФ атакует ремонтные бригады",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
300010,20260309,1,1,3122961,liveuamap,https://t.me/kiber_boroshno/12631,709717,Donetsk,Donets'k,Donets'ka,37.80285,48.01588,ADM3,709717,Donetsk,Donets'k,Donets'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,AMMUNITION_ARSENAL,склад боєприпас,знищ,"На заводі """"Точмаш"""" у Донецьку знищено склад боєприпасів",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Donetsk,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
155870,20260311,1,1,3412567,militarnyy,https://militarnyi.com/uk/news/syly-oborony-urazyly-sklad-iz-boyeprypasamy-rosiyan-u-mariupoli/,701822,Mariupol,Donets'k,Mariupol's'ka,37.54144,47.0967,ADM3,701822,Mariupol,Donets'k,Mariupol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,AMMUNITION_ARSENAL|STRATEGIC_AIRBASE,аеродром|склад із боєприпасами росіян у Маріуполі. Сили оборони України вночі на 11 березня уразили склад із боєприпас,пожеж,"Сили оборони уразили склад із боєприпасами росіян у Маріуполі. Сили оборони України вночі на 11 березня уразили склад із боєприпасами росіяну Маріуполі, унаслідок чого там розпочалася пожежа. Про це повідомляє ресурс ASTRA. Пожежу та вторинну детонацію в районі аеродрому місцеві мешканці зафільмували на кам...",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Mariupol,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,PASS,FRESH_ATTACK_WORDING,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
155872,20260312,1,1,3412595,militarnyy,https://militarnyi.com/uk/news/skupchennya-tehniky-evakuyuvaly-zi-skladu/,701822,Mariupol,Donets'k,Mariupol's'ka,37.54144,47.0967,ADM3,701822,Mariupol,Donets'k,Mariupol's'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,AMMUNITION_ARSENAL,складу поблизу Маріуполя. Після ураження складу з боєприпас,вибух|знищ|удар,"Сили оборони уразили скупчення російської техніки, яку евакуювали зі знищеного складу поблизу Маріуполя. Після ураження складу з боєприпасами в районі Широкої Балки на Донеччині, Сили оборони України завдали удару по скупченню російської евакуйованої техніки. Як повідомляє Telegram-канал «Досье Шпиона», перша серія вибухів пролунала 11 березня на ...",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Mariupol,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,PASS,FRESH_ATTACK_WORDING,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
76431,20260316,1,1,3412620,militarnyy,https://militarnyi.com/uk/news/znyshhyly-sklad-zenitnyh-raket-luganshhyna/,694352,Sharapkino,Luhans'k,Sverdlovs'ka,39.64256,48.08113,ADM3,694352,Sharapkino,Luhans'k,Sverdlovs'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,1,t_property_b,1,t_raid_b,1,AMMUNITION_ARSENAL,склад зенітних ракет на Луганщині — супутникові знімки. У мережі з’явилися супутникові знімки наслідків українського удару по складу боєприпас,знищ|ракет|удар,Сили оборони знищили російський склад зенітних ракет на Луганщині — супутникові знімки. У мережі з’явилися супутникові знімки наслідків українського удару по складу боєприпасів в окупованому Довжанську Луганської області. Кадри за 15 березня від сервісу Planet Labs опублікував журналіст «Радіо Свобода» Марк Крутов. На свіжих зн...,TRUE,UNCERTAIN,REVIEW_COORDINATE_NEAR_RU,12.583,809642,Rozy Lyuksemburg,TRUE,TRUE,REVIEW_COORDINATE_NEAR_RU,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
76432,20260409,1,1,3412792,militarnyy,https://militarnyi.com/uk/news/syly-oborony-znyshhyly-na-luganshhyni-sklad/,694352,Sharapkino,Luhans'k,Sverdlovs'ka,39.64256,48.08113,ADM3,694352,Sharapkino,Luhans'k,Sverdlovs'ka,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,1,a_rus_b,1,t_mil_b,1,t_uav_b,0,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,AMMUNITION_ARSENAL,"склад боєприпасів. Сили оборони України знищили, ймовірно, російський склад боєприпас",атак|знищ,"Сили оборони знищили на Луганщині, попередньо, російський склад боєприпасів. Сили оборони України знищили, ймовірно, російський склад боєприпасів на окупованій Луганщині. Відео після атаки опублікували Telegram-канали Supernova+ та Exilenova+. Повідомляється, що українські сили атакували склад у місті Довжанськ, як...",TRUE,UNCERTAIN,REVIEW_COORDINATE_NEAR_RU,12.583,809642,Rozy Lyuksemburg,TRUE,TRUE,REVIEW_COORDINATE_NEAR_RU,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
378389,20260411,1,1,3398770,interfaxua,https://interfax.com.ua/news/general/1158494.html,809452,Kuban,Luhans'k,Novopskovs'kyi,39.02962,49.65099,ADM3,809452,Kuban,Luhans'k,Novopskovs'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,FUEL_STORAGE_TERMINAL|PIPELINE_PUMPING,нафтобаз|нафтопров,атак,Сили оборони атакували нафтобази в російській Твері та нафтопровідну станцію на Кубані – ЦПД,TRUE,UNCERTAIN,REVIEW_COORDINATE_NEAR_RU,19.686,11682238,Balka Karayashnik,TRUE,TRUE,REVIEW_COORDINATE_NEAR_RU,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,UNCERTAIN,EVENT_WORDING_NOT_DECISIVE,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
403247,20260421,1,1,3413146,nv,https://nv.ua/ukr/world/countries/droni-sbu-vrazila-vorozhu-naftostanciyu-samara-yaka-formuye-eksportniy-sort-nafti-urals-dzherela-nv-50601865.html,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,37.91028,48.41,ADM3,9114074,Druzhba,Donets'k,Kostiantynivs'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,0,t_raid_b,1,PIPELINE_PUMPING,нафтопров,Дрон,"Дрони СБУ уразили російську станцію Самара нафтопроводу Дружба, яка формує експортний сорт нафти Urals — джерела NV",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Druzhba,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,PASS,FRESH_ATTACK_WORDING,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
274557,20260608,1,1,3749535,unian,https://www.unian.ua/war/novorosiysk-droni-atakuvali-odnu-z-naybilshih-naftobaz-na-kavkazi-13405227.html,706610,Kavkaz,Mykolayiv,Bereznehuvats'kyi,33.06957,47.28861,ADM3,706610,Kavkaz,Mykolayiv,Bereznehuvats'kyi,a_ukr_init_b,1,a_ukr_b,1,a_rus_init_b,0,a_rus_b,1,t_mil_b,1,t_uav_b,1,t_airstrike_b,0,t_artillery_b,0,t_property_b,1,t_raid_b,1,FUEL_STORAGE_TERMINAL,нафтобаз,Дрон|атак|пожеж,"Дрони атакували одну з найбільших нафтобаз на Кавказі, там потужна пожежа (фото)",TRUE,UNCERTAIN,REVIEW_NAME_ONLY_RU_SUPPORT,,,Kavkaz,TRUE,TRUE,REVIEW_NAME_ONLY_RU_SUPPORT,UNRESOLVED,NO_DECISIVE_RUSSIA_PROPER_LOCATION_EVIDENCE,PASS,FRESH_ATTACK_WORDING,INSUFFICIENT,FALSE,FALSE,,LOW,4_UNRESOLVED,TRUE
